 0.315870E+04 0.315854E+04 0.315757E+04 0.315651E+04 0.315454E+04 0.315220E+04
 0.315092E+04 0.315051E+04 0.315070E+04 0.315164E+04 0.315264E+04 0.315367E+04
 0.315492E+04 0.315632E+04 0.315704E+04 0.315701E+04 0.315745E+04 0.315751E+04
 0.315639E+04 0.315504E+04 0.315251E+04 0.314901E+04 0.314648E+04 0.314476E+04
 0.314335E+04 0.314367E+04 0.314557E+04 0.314776E+04 0.315145E+04 0.315635E+04
 0.316007E+04 0.316176E+04 0.316035E+04 0.315620E+04 0.315048E+04 0.314414E+04
 0.313892E+04 0.313510E+04 0.313345E+04 0.313414E+04 0.313395E+04 0.313217E+04
 0.313082E+04 0.313020E+04 0.313010E+04 0.313151E+04 0.313410E+04 0.313648E+04
 0.313851E+04 0.314029E+04 0.314079E+04 0.313914E+04 0.313792E+04 0.313845E+04
 0.313745E+04 0.313357E+04 0.312685E+04 0.311885E+04 0.311482E+04 0.311676E+04
 0.314757E+04 0.314998E+04 0.314451E+04 0.313957E+04 0.313939E+04 0.314139E+04
 0.313995E+04 0.313995E+04 0.314173E+04 0.314139E+04 0.314154E+04 0.314123E+04
 0.314104E+04 0.314326E+04 0.314585E+04 0.315064E+04 0.315639E+04 0.315810E+04
 0.315779E+04 0.315673E+04 0.315473E+04 0.315476E+04 0.315582E+04 0.315660E+04
 0.315792E+04 0.315904E+04 0.315964E+04 0.315845E+04 0.315501E+04 0.315285E+04
 0.315254E+04 0.315110E+04 0.315007E+04 0.315123E+04 0.315267E+04 0.315470E+04
 0.315760E+04 0.315967E+04 0.316057E+04 0.316045E+04 0.315932E+04 0.315776E+04
 0.315710E+04 0.315745E+04 0.315704E+04 0.315757E+04 0.315992E+04 0.316167E+04
 0.316232E+04 0.316254E+04 0.316223E+04 0.316101E+04 0.315882E+04 0.315670E+04
 0.315554E+04 0.315548E+04 0.315620E+04 0.315732E+04 0.315829E+04 0.315895E+04
 0.315998E+04 0.316173E+04 0.316270E+04 0.316248E+04 0.316276E+04 0.316260E+04
 0.316082E+04 0.315860E+04 0.315510E+04 0.315045E+04 0.314760E+04 0.314601E+04
 0.314426E+04 0.314407E+04 0.314595E+04 0.314917E+04 0.315367E+04 0.315848E+04
 0.316242E+04 0.316392E+04 0.316160E+04 0.315570E+04 0.314764E+04 0.313951E+04
 0.313304E+04 0.312970E+04 0.312973E+04 0.313073E+04 0.313164E+04 0.313129E+04
 0.312957E+04 0.312873E+04 0.312892E+04 0.313164E+04 0.313717E+04 0.314139E+04
 0.314414E+04 0.314704E+04 0.314842E+04 0.314748E+04 0.314660E+04 0.314723E+04
 0.314635E+04 0.314107E+04 0.313107E+04 0.312004E+04 0.311435E+04 0.311598E+04
 0.314076E+04 0.314289E+04 0.314192E+04 0.314151E+04 0.314257E+04 0.314510E+04
 0.314442E+04 0.314382E+04 0.314526E+04 0.314435E+04 0.314373E+04 0.314439E+04
 0.314479E+04 0.314639E+04 0.314845E+04 0.315251E+04 0.315764E+04 0.315839E+04
 0.315695E+04 0.315557E+04 0.315304E+04 0.315195E+04 0.315260E+04 0.315354E+04
 0.315576E+04 0.315807E+04 0.315885E+04 0.315770E+04 0.315467E+04 0.315248E+04
 0.315182E+04 0.315051E+04 0.315007E+04 0.315170E+04 0.315326E+04 0.315529E+04
 0.315792E+04 0.315923E+04 0.315929E+04 0.315867E+04 0.315735E+04 0.315585E+04
 0.315504E+04 0.315523E+04 0.315582E+04 0.315770E+04 0.316114E+04 0.316379E+04
 0.316501E+04 0.316601E+04 0.316639E+04 0.316535E+04 0.316364E+04 0.316207E+04
 0.316135E+04 0.316164E+04 0.316264E+04 0.316379E+04 0.316451E+04 0.316514E+04
 0.316645E+04 0.316817E+04 0.316939E+04 0.316992E+04 0.317001E+04 0.316895E+04
 0.316639E+04 0.316304E+04 0.315829E+04 0.315304E+04 0.314939E+04 0.314664E+04
 0.314457E+04 0.314410E+04 0.314517E+04 0.314845E+04 0.315351E+04 0.315948E+04
 0.316451E+04 0.316507E+04 0.316151E+04 0.315457E+04 0.314473E+04 0.313607E+04
 0.312907E+04 0.312442E+04 0.312573E+04 0.312957E+04 0.313248E+04 0.313410E+04
 0.313348E+04 0.313192E+04 0.313129E+04 0.313448E+04 0.314148E+04 0.314745E+04
 0.315154E+04 0.315442E+04 0.315573E+04 0.315623E+04 0.315651E+04 0.315720E+04
 0.315629E+04 0.315092E+04 0.314170E+04 0.313173E+04 0.312551E+04 0.312685E+04
 0.313729E+04 0.313823E+04 0.314029E+04 0.314317E+04 0.314501E+04 0.314714E+04
 0.314804E+04 0.314785E+04 0.314751E+04 0.314585E+04 0.314514E+04 0.314557E+04
 0.314629E+04 0.314879E+04 0.315107E+04 0.315245E+04 0.315404E+04 0.315467E+04
 0.315482E+04 0.315367E+04 0.314989E+04 0.314704E+04 0.314657E+04 0.314779E+04
 0.315123E+04 0.315470E+04 0.315595E+04 0.315545E+04 0.315395E+04 0.315282E+04
 0.315257E+04 0.315210E+04 0.315210E+04 0.315317E+04 0.315429E+04 0.315542E+04
 0.315657E+04 0.315701E+04 0.315648E+04 0.315498E+04 0.315317E+04 0.315185E+04
 0.315139E+04 0.315226E+04 0.315432E+04 0.315701E+04 0.316051E+04 0.316401E+04
 0.316692E+04 0.316904E+04 0.317010E+04 0.317048E+04 0.316998E+04 0.316870E+04
 0.316848E+04 0.316935E+04 0.316998E+04 0.317057E+04 0.317070E+04 0.317107E+04
 0.317307E+04 0.317576E+04 0.317782E+04 0.317860E+04 0.317773E+04 0.317567E+04
 0.317273E+04 0.316842E+04 0.316270E+04 0.315739E+04 0.315267E+04 0.314742E+04
 0.314389E+04 0.314254E+04 0.314185E+04 0.314357E+04 0.314770E+04 0.315373E+04
 0.315957E+04 0.315957E+04 0.315567E+04 0.315023E+04 0.314204E+04 0.313529E+04
 0.312779E+04 0.311901E+04 0.311948E+04 0.312732E+04 0.313342E+04 0.313804E+04
 0.314076E+04 0.313895E+04 0.313595E+04 0.313854E+04 0.314635E+04 0.315285E+04
 0.315673E+04 0.315951E+04 0.316129E+04 0.316279E+04 0.316429E+04 0.316585E+04
 0.316560E+04 0.316151E+04 0.315548E+04 0.314992E+04 0.314645E+04 0.314848E+04
 0.313685E+04 0.313692E+04 0.313867E+04 0.314279E+04 0.314660E+04 0.314798E+04
 0.314835E+04 0.314814E+04 0.314676E+04 0.314557E+04 0.314523E+04 0.314479E+04
 0.314576E+04 0.314939E+04 0.315310E+04 0.315492E+04 0.315542E+04 0.315642E+04
 0.315776E+04 0.315570E+04 0.315017E+04 0.314545E+04 0.314298E+04 0.314342E+04
 0.314726E+04 0.315176E+04 0.315482E+04 0.315623E+04 0.315623E+04 0.315607E+04
 0.315679E+04 0.315764E+04 0.315798E+04 0.315826E+04 0.315860E+04 0.315826E+04
 0.315754E+04 0.315673E+04 0.315495E+04 0.315214E+04 0.314985E+04 0.314845E+04
 0.314776E+04 0.314882E+04 0.315142E+04 0.315448E+04 0.315804E+04 0.316189E+04
 0.316579E+04 0.316929E+04 0.317192E+04 0.317410E+04 0.317517E+04 0.317510E+04
 0.317582E+04 0.317689E+04 0.317729E+04 0.317789E+04 0.317814E+04 0.317854E+04
 0.318095E+04 0.318485E+04 0.318823E+04 0.318917E+04 0.318773E+04 0.318532E+04
 0.318151E+04 0.317548E+04 0.316832E+04 0.316229E+04 0.315667E+04 0.314964E+04
 0.314457E+04 0.314195E+04 0.313951E+04 0.313995E+04 0.314320E+04 0.314842E+04
 0.315435E+04 0.315460E+04 0.315120E+04 0.314798E+04 0.314142E+04 0.313373E+04
 0.312507E+04 0.311620E+04 0.311754E+04 0.312723E+04 0.313557E+04 0.314320E+04
 0.314814E+04 0.314645E+04 0.314332E+04 0.314607E+04 0.315339E+04 0.315864E+04
 0.316110E+04 0.316385E+04 0.316620E+04 0.316767E+04 0.317004E+04 0.317373E+04
 0.317682E+04 0.317670E+04 0.317367E+04 0.317070E+04 0.316976E+04 0.317207E+04
 0.313642E+04 0.313582E+04 0.313745E+04 0.314110E+04 0.314489E+04 0.314579E+04
 0.314564E+04 0.314560E+04 0.314520E+04 0.314535E+04 0.314439E+04 0.314285E+04
 0.314442E+04 0.314801E+04 0.315220E+04 0.315664E+04 0.315867E+04 0.315932E+04
 0.316054E+04 0.315901E+04 0.315367E+04 0.314729E+04 0.314232E+04 0.314148E+04
 0.314479E+04 0.315010E+04 0.315595E+04 0.316007E+04 0.316167E+04 0.316285E+04
 0.316448E+04 0.316539E+04 0.316526E+04 0.316476E+04 0.316354E+04 0.316129E+04
 0.315910E+04 0.315676E+04 0.315279E+04 0.314870E+04 0.314642E+04 0.314489E+04
 0.314385E+04 0.314467E+04 0.314679E+04 0.314973E+04 0.315395E+04 0.315854E+04
 0.316304E+04 0.316782E+04 0.317251E+04 0.317654E+04 0.317948E+04 0.318148E+04
 0.318329E+04 0.318467E+04 0.318570E+04 0.318645E+04 0.318670E+04 0.318792E+04
 0.319101E+04 0.319507E+04 0.319848E+04 0.319932E+04 0.319823E+04 0.319573E+04
 0.319073E+04 0.318364E+04 0.317498E+04 0.316645E+04 0.315914E+04 0.315148E+04
 0.314557E+04 0.314185E+04 0.313776E+04 0.313589E+04 0.313698E+04 0.314029E+04
 0.314545E+04 0.314601E+04 0.314267E+04 0.314092E+04 0.313714E+04 0.313045E+04
 0.312385E+04 0.311973E+04 0.312235E+04 0.312914E+04 0.313657E+04 0.314551E+04
 0.315070E+04 0.315010E+04 0.314957E+04 0.315217E+04 0.315729E+04 0.316170E+04
 0.316392E+04 0.316670E+04 0.316948E+04 0.317179E+04 0.317614E+04 0.318098E+04
 0.318473E+04 0.318704E+04 0.318654E+04 0.318560E+04 0.318670E+04 0.318901E+04
 0.313326E+04 0.313273E+04 0.313479E+04 0.313720E+04 0.313964E+04 0.314145E+04
 0.314279E+04 0.314370E+04 0.314479E+04 0.314642E+04 0.314567E+04 0.314410E+04
 0.314560E+04 0.314779E+04 0.315039E+04 0.315445E+04 0.315639E+04 0.315695E+04
 0.315945E+04 0.316107E+04 0.315845E+04 0.315229E+04 0.314642E+04 0.314451E+04
 0.314639E+04 0.315198E+04 0.316051E+04 0.316714E+04 0.317045E+04 0.317314E+04
 0.317476E+04 0.317395E+04 0.317198E+04 0.316998E+04 0.316698E+04 0.316295E+04
 0.315998E+04 0.315714E+04 0.315192E+04 0.314648E+04 0.314320E+04 0.314098E+04
 0.314001E+04 0.314120E+04 0.314304E+04 0.314529E+04 0.314917E+04 0.315385E+04
 0.315860E+04 0.316439E+04 0.317120E+04 0.317751E+04 0.318260E+04 0.318679E+04
 0.318985E+04 0.319217E+04 0.319435E+04 0.319526E+04 0.319539E+04 0.319745E+04
 0.320120E+04 0.320514E+04 0.320789E+04 0.320823E+04 0.320717E+04 0.320420E+04
 0.319854E+04 0.319142E+04 0.318101E+04 0.316882E+04 0.315985E+04 0.315239E+04
 0.314504E+04 0.313898E+04 0.313264E+04 0.312804E+04 0.312670E+04 0.312798E+04
 0.313167E+04 0.313260E+04 0.312948E+04 0.312804E+04 0.312757E+04 0.312554E+04
 0.312301E+04 0.312204E+04 0.312420E+04 0.312764E+04 0.313314E+04 0.314185E+04
 0.314764E+04 0.314914E+04 0.315014E+04 0.315167E+04 0.315589E+04 0.316085E+04
 0.316307E+04 0.316576E+04 0.316960E+04 0.317410E+04 0.318120E+04 0.318623E+04
 0.318707E+04 0.318823E+04 0.318979E+04 0.319176E+04 0.319504E+04 0.319785E+04
 0.312423E+04 0.312520E+04 0.312876E+04 0.313407E+04 0.314026E+04 0.314467E+04
 0.314673E+04 0.314798E+04 0.314920E+04 0.315007E+04 0.314932E+04 0.314845E+04
 0.314939E+04 0.315064E+04 0.315248E+04 0.315501E+04 0.315620E+04 0.315732E+04
 0.316001E+04 0.316210E+04 0.316176E+04 0.315904E+04 0.315623E+04 0.315557E+04
 0.315751E+04 0.316395E+04 0.317367E+04 0.318092E+04 0.318435E+04 0.318651E+04
 0.318701E+04 0.318476E+04 0.318095E+04 0.317729E+04 0.317339E+04 0.316851E+04
 0.316426E+04 0.316026E+04 0.315367E+04 0.314623E+04 0.314114E+04 0.313785E+04
 0.313620E+04 0.313651E+04 0.313776E+04 0.314004E+04 0.314385E+04 0.314779E+04
 0.315160E+04 0.315714E+04 0.316485E+04 0.317267E+04 0.317973E+04 0.318635E+04
 0.319164E+04 0.319557E+04 0.319914E+04 0.320151E+04 0.320289E+04 0.320517E+04
 0.320870E+04 0.321279E+04 0.321567E+04 0.321617E+04 0.321539E+04 0.321226E+04
 0.320629E+04 0.319857E+04 0.318614E+04 0.317120E+04 0.316079E+04 0.315289E+04
 0.314414E+04 0.313564E+04 0.312664E+04 0.311945E+04 0.311717E+04 0.311932E+04
 0.312495E+04 0.312967E+04 0.313001E+04 0.312864E+04 0.312739E+04 0.312607E+04
 0.312470E+04 0.312448E+04 0.312720E+04 0.313126E+04 0.313623E+04 0.314320E+04
 0.314876E+04 0.315139E+04 0.315260E+04 0.315392E+04 0.315826E+04 0.316245E+04
 0.316326E+04 0.316604E+04 0.317095E+04 0.317620E+04 0.318442E+04 0.319045E+04
 0.319073E+04 0.319107E+04 0.319276E+04 0.319467E+04 0.319779E+04 0.320114E+04
 0.311445E+04 0.311654E+04 0.312179E+04 0.313064E+04 0.314070E+04 0.314689E+04
 0.314926E+04 0.315145E+04 0.315354E+04 0.315410E+04 0.315354E+04 0.315276E+04
 0.315210E+04 0.315167E+04 0.315164E+04 0.315176E+04 0.315254E+04 0.315498E+04
 0.315767E+04 0.315945E+04 0.316135E+04 0.316385E+04 0.316717E+04 0.317104E+04
 0.317557E+04 0.318223E+04 0.318973E+04 0.319485E+04 0.319757E+04 0.319857E+04
 0.319757E+04 0.319442E+04 0.318907E+04 0.318351E+04 0.317892E+04 0.317376E+04
 0.316854E+04 0.316314E+04 0.315485E+04 0.314532E+04 0.313845E+04 0.313423E+04
 0.313201E+04 0.313160E+04 0.313207E+04 0.313420E+04 0.313820E+04 0.314170E+04
 0.314442E+04 0.314920E+04 0.315676E+04 0.316485E+04 0.317273E+04 0.318076E+04
 0.318782E+04 0.319342E+04 0.319870E+04 0.320345E+04 0.320676E+04 0.320951E+04
 0.321317E+04 0.321760E+04 0.322067E+04 0.322154E+04 0.322095E+04 0.321739E+04
 0.321054E+04 0.320157E+04 0.318876E+04 0.317426E+04 0.316239E+04 0.315145E+04
 0.314089E+04 0.313126E+04 0.312020E+04 0.311014E+04 0.310639E+04 0.310992E+04
 0.311917E+04 0.312895E+04 0.313410E+04 0.313489E+04 0.313332E+04 0.313120E+04
 0.312951E+04 0.312917E+04 0.313201E+04 0.313754E+04 0.314392E+04 0.315020E+04
 0.315448E+04 0.315639E+04 0.315726E+04 0.315864E+04 0.316185E+04 0.316407E+04
 0.316429E+04 0.316695E+04 0.317101E+04 0.317573E+04 0.318476E+04 0.319239E+04
 0.319373E+04 0.319429E+04 0.319560E+04 0.319704E+04 0.320101E+04 0.320617E+04
 0.310651E+04 0.311067E+04 0.311814E+04 0.312664E+04 0.313498E+04 0.314120E+04
 0.314460E+04 0.314692E+04 0.314964E+04 0.315242E+04 0.315351E+04 0.315223E+04
 0.315007E+04 0.314785E+04 0.314498E+04 0.314260E+04 0.314329E+04 0.314654E+04
 0.314998E+04 0.315301E+04 0.315695E+04 0.316351E+04 0.317314E+04 0.318289E+04
 0.319045E+04 0.319651E+04 0.320079E+04 0.320357E+04 0.320614E+04 0.320717E+04
 0.320545E+04 0.320157E+04 0.319557E+04 0.318889E+04 0.318289E+04 0.317673E+04
 0.317089E+04 0.316467E+04 0.315485E+04 0.314279E+04 0.313226E+04 0.312454E+04
 0.312132E+04 0.312285E+04 0.312579E+04 0.312926E+04 0.313357E+04 0.313654E+04
 0.313842E+04 0.314285E+04 0.315042E+04 0.315826E+04 0.316529E+04 0.317239E+04
 0.317929E+04 0.318579E+04 0.319267E+04 0.319982E+04 0.320582E+04 0.321067E+04
 0.321554E+04 0.322026E+04 0.322348E+04 0.322464E+04 0.322342E+04 0.321901E+04
 0.321160E+04 0.320129E+04 0.318867E+04 0.317632E+04 0.316354E+04 0.314854E+04
 0.313510E+04 0.312429E+04 0.311235E+04 0.310173E+04 0.309748E+04 0.310107E+04
 0.311239E+04 0.312610E+04 0.313517E+04 0.313870E+04 0.313876E+04 0.313707E+04
 0.313551E+04 0.313489E+04 0.313632E+04 0.314101E+04 0.314817E+04 0.315526E+04
 0.315957E+04 0.316145E+04 0.316217E+04 0.316220E+04 0.316267E+04 0.316351E+04
 0.316448E+04 0.316617E+04 0.316754E+04 0.317148E+04 0.318157E+04 0.319060E+04
 0.319317E+04 0.319473E+04 0.319714E+04 0.319985E+04 0.320576E+04 0.321314E+04
 0.309485E+04 0.310339E+04 0.311451E+04 0.312317E+04 0.312995E+04 0.313639E+04
 0.313976E+04 0.313945E+04 0.313998E+04 0.314235E+04 0.314267E+04 0.314129E+04
 0.314145E+04 0.314067E+04 0.313639E+04 0.313348E+04 0.313560E+04 0.313954E+04
 0.314301E+04 0.314689E+04 0.315154E+04 0.315942E+04 0.317248E+04 0.318629E+04
 0.319667E+04 0.320410E+04 0.320873E+04 0.321104E+04 0.321332E+04 0.321476E+04
 0.321376E+04 0.321048E+04 0.320510E+04 0.319854E+04 0.319179E+04 0.318448E+04
 0.317682E+04 0.316779E+04 0.315510E+04 0.314004E+04 0.312542E+04 0.311307E+04
 0.310695E+04 0.310860E+04 0.311432E+04 0.312117E+04 0.312754E+04 0.313107E+04
 0.313289E+04 0.313707E+04 0.314404E+04 0.315082E+04 0.315632E+04 0.316182E+04
 0.316789E+04 0.317401E+04 0.318082E+04 0.318910E+04 0.319754E+04 0.320476E+04
 0.321098E+04 0.321648E+04 0.322092E+04 0.322314E+04 0.322185E+04 0.321767E+04
 0.321082E+04 0.319964E+04 0.318645E+04 0.317460E+04 0.315995E+04 0.314092E+04
 0.312517E+04 0.311392E+04 0.310232E+04 0.309326E+04 0.309070E+04 0.309501E+04
 0.310757E+04 0.312442E+04 0.313664E+04 0.314157E+04 0.314201E+04 0.314079E+04
 0.314045E+04 0.314145E+04 0.314304E+04 0.314632E+04 0.315204E+04 0.315814E+04
 0.316260E+04 0.316554E+04 0.316660E+04 0.316548E+04 0.316410E+04 0.316414E+04
 0.316573E+04 0.316814E+04 0.316982E+04 0.317382E+04 0.318348E+04 0.319229E+04
 0.319526E+04 0.319742E+04 0.320092E+04 0.320464E+04 0.321101E+04 0.321929E+04
 0.308220E+04 0.309410E+04 0.310720E+04 0.311698E+04 0.312464E+04 0.313082E+04
 0.313235E+04 0.312992E+04 0.312854E+04 0.312848E+04 0.312714E+04 0.312776E+04
 0.313173E+04 0.313151E+04 0.312476E+04 0.312110E+04 0.312545E+04 0.313201E+04
 0.313754E+04 0.314285E+04 0.314748E+04 0.315354E+04 0.316457E+04 0.317798E+04
 0.318985E+04 0.320001E+04 0.320789E+04 0.321317E+04 0.321760E+04 0.322139E+04
 0.322304E+04 0.322167E+04 0.321673E+04 0.320967E+04 0.320260E+04 0.319523E+04
 0.318610E+04 0.317404E+04 0.315860E+04 0.314120E+04 0.312423E+04 0.311010E+04
 0.310173E+04 0.310004E+04 0.310354E+04 0.311054E+04 0.311832E+04 0.312367E+04
 0.312707E+04 0.313123E+04 0.313654E+04 0.314129E+04 0.314457E+04 0.314782E+04
 0.315229E+04 0.315729E+04 0.316317E+04 0.317142E+04 0.318101E+04 0.318998E+04
 0.319839E+04 0.320626E+04 0.321264E+04 0.321620E+04 0.321610E+04 0.321310E+04
 0.320695E+04 0.319598E+04 0.318295E+04 0.316939E+04 0.314964E+04 0.312479E+04
 0.310620E+04 0.309570E+04 0.308679E+04 0.308095E+04 0.308154E+04 0.308801E+04
 0.310123E+04 0.311857E+04 0.313217E+04 0.313851E+04 0.313995E+04 0.313998E+04
 0.314142E+04 0.314432E+04 0.314723E+04 0.315114E+04 0.315629E+04 0.316035E+04
 0.316267E+04 0.316423E+04 0.316448E+04 0.316370E+04 0.316385E+04 0.316504E+04
 0.316751E+04 0.317207E+04 0.317685E+04 0.318217E+04 0.319051E+04 0.319726E+04
 0.319807E+04 0.319845E+04 0.320214E+04 0.320695E+04 0.321389E+04 0.322304E+04
 0.307439E+04 0.308789E+04 0.310145E+04 0.311207E+04 0.312064E+04 0.312589E+04
 0.312579E+04 0.312232E+04 0.311939E+04 0.311820E+04 0.311885E+04 0.312245E+04
 0.312629E+04 0.312423E+04 0.311676E+04 0.311248E+04 0.311570E+04 0.312289E+04
 0.313082E+04 0.313829E+04 0.314357E+04 0.314789E+04 0.315485E+04 0.316473E+04
 0.317529E+04 0.318576E+04 0.319598E+04 0.320585E+04 0.321517E+04 0.322254E+04
 0.322710E+04 0.322839E+04 0.322535E+04 0.321898E+04 0.321204E+04 0.320473E+04
 0.319495E+04 0.318179E+04 0.316557E+04 0.314695E+04 0.312832E+04 0.311351E+04
 0.310442E+04 0.310042E+04 0.310107E+04 0.310607E+04 0.311301E+04 0.311904E+04
 0.312329E+04 0.312645E+04 0.312923E+04 0.313110E+04 0.313076E+04 0.312973E+04
 0.313070E+04 0.313376E+04 0.313901E+04 0.314773E+04 0.315885E+04 0.317057E+04
 0.318276E+04 0.319414E+04 0.320239E+04 0.320717E+04 0.320867E+04 0.320657E+04
 0.320029E+04 0.318945E+04 0.317560E+04 0.315854E+04 0.313417E+04 0.310495E+04
 0.308198E+04 0.306970E+04 0.306429E+04 0.306442E+04 0.307020E+04 0.308060E+04
 0.309554E+04 0.311276E+04 0.312695E+04 0.313507E+04 0.313751E+04 0.313726E+04
 0.313839E+04 0.314157E+04 0.314529E+04 0.315010E+04 0.315510E+04 0.315720E+04
 0.315692E+04 0.315660E+04 0.315570E+04 0.315535E+04 0.315820E+04 0.316270E+04
 0.316767E+04 0.317439E+04 0.318123E+04 0.318745E+04 0.319551E+04 0.320242E+04
 0.320429E+04 0.320620E+04 0.321095E+04 0.321389E+04 0.321632E+04 0.322245E+04
 0.308039E+04 0.309085E+04 0.310151E+04 0.311020E+04 0.311720E+04 0.312182E+04
 0.312317E+04 0.312129E+04 0.311789E+04 0.311714E+04 0.312098E+04 0.312560E+04
 0.312670E+04 0.312442E+04 0.312026E+04 0.311529E+04 0.311232E+04 0.311460E+04
 0.312176E+04 0.313029E+04 0.313707E+04 0.314195E+04 0.314682E+04 0.315339E+04
 0.316148E+04 0.317014E+04 0.317979E+04 0.319148E+04 0.320382E+04 0.321376E+04
 0.322060E+04 0.322514E+04 0.322629E+04 0.322357E+04 0.321857E+04 0.321201E+04
 0.320260E+04 0.318995E+04 0.317454E+04 0.315673E+04 0.313848E+04 0.312326E+04
 0.311310E+04 0.310807E+04 0.310789E+04 0.311126E+04 0.311567E+04 0.311923E+04
 0.312101E+04 0.312110E+04 0.312054E+04 0.311885E+04 0.311423E+04 0.310848E+04
 0.310545E+04 0.310607E+04 0.311073E+04 0.312035E+04 0.313376E+04 0.314901E+04
 0.316554E+04 0.318085E+04 0.319176E+04 0.319820E+04 0.320054E+04 0.319823E+04
 0.319129E+04 0.317935E+04 0.316192E+04 0.314010E+04 0.311454E+04 0.308592E+04
 0.305948E+04 0.304298E+04 0.303992E+04 0.304685E+04 0.305842E+04 0.307279E+04
 0.309004E+04 0.310757E+04 0.312198E+04 0.313132E+04 0.313442E+04 0.313335E+04
 0.313345E+04 0.313607E+04 0.313873E+04 0.314101E+04 0.314251E+04 0.314198E+04
